182,140,582,140,582,188,182,188,408 Menthol Lights / 105 Menthol Ultra, 111 Non- Menthol Lights / 92 Non- Menthol Ultras)
189,197,313,197,313,215,189,215,September 13, 1982
58,205,153,205,153,219,58,219,FIELD DATE:
165,233,254,233,254,250,165,250,# 839 / 869
167,275,255,275,255,296,167,296,# 369 / 839
265,232,452,232,452,266,265,266,KOOL Lights KS- white tip- ping masked
644,236,677,236,677,248,644,248,.4 4
574,274,607,274,607,291,574,291,13. 5
521,275,545,275,545,292,521,292,.55
473,275,500,275,500,289,473,289,5. 5
267,289,665,289,665,320,267,320,masked / a certain proportion of the menthol result is pep- perrront oil; R&D is unable to determine the percentage.
269,275,443,275,443,291,269,291,Bright KS white tipping-
458,328,608,328,608,343,458,343,Total Menthol Smokers
375,343,413,343,413,372,375,372,Total (205)
448,343,483,343,483,373,448,373,Male (99)
512,343,558,343,558,374,512,374,Female (106)
586,342,625,342,625,368,586,368,21- 34 (96)
649,343,682,343,682,371,649,371,35+ 109
215,396,298,396,298,415,215,415,KOOL Lights
210,458,310,458,310,476,210,476,No Preference
506,518,542,518,542,537,506,537,21- 34
15,574,121,574,121,605,15,605,STRENGTH (7= Stronger)
14,607,119,607,119,635,14,635,SMOOTHNESS (7= 5moother
12,633,118,633,118,666,12,666,AMT MENTHOL (7= More)
14,669,126,669,126,698,14,698,MENTHOL TASTE (7= Better
13,698,98,698,98,727,13,727,SATISFYING (7= More
11,730,118,730,118,760,11,760,APTERTASTE (7= Pleasant)
13,765,109,765,109,793,13,793,EASE OF DRAW 17 Easier
195,829,394,829,394,843,195,843,Directional Difference:
401,827,598,827,598,845,401,845,66 79% confidence Level
403,843,596,843,596,862,403,862,80- 94% confidence Level
399,856,582,856,582,881,399,881,95+% confidence Level
193,846,364,846,364,863,193,863,Marginal Difference:
198,862,389,862,389,879,198,879,Significant Difference:
